;CNT;CNTSTUID;DS269Q01C;DS269Q03C;CS269Q04S;CS408Q01S;DS408Q03C;CS408Q04S;CS408Q05S;CS466Q01S;CS466Q05S;CS466Q07S;DS519Q01C;CS519Q02S;DS519Q03C;CS521Q02S;CS521Q06S;CS527Q01S;CS527Q03S;CS527Q04S
783;Brazil;7611953.0;-1.0;-1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0
784;Brazil;7608935.0;-1.0;-1.0;0.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0;-1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0
785;Brazil;7614331.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0
786;Brazil;7607623.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
787;Brazil;7628087.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
788;Brazil;7601629.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;-1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
789;Brazil;7603463.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;-1.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0
790;Brazil;7604725.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0
791;Brazil;7623154.0;-1.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;-1.0;-1.0;1.0;1.0;0.0;0.0;1.0;-1.0;0.0;0.0
792;Brazil;7610968.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;-1.0
793;Brazil;7623200.0;-1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
794;Brazil;7604289.0;-1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
795;Brazil;7614892.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0
796;Canada;12421245.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
797;Canada;12407960.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;-1.0;-1.0
798;Canada;12419198.0;0.0;1.0;0.0;1.0;-1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
799;Canada;12416459.0;1.0;-1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
800;Canada;12409804.0;-1.0;-1.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;-1.0;0.0;1.0;1.0;1.0;0.0
801;Canada;12424060.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;1.0;1.0;0.0;0.0;1.0
802;Canada;12414599.0;1.0;1.0;0.0;1.0;-1.0;0.0;1.0;1.0;0.0;1.0;-1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0
803;Canada;12424372.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;0.0;0.0;1.0;1.0;0.0;-1.0;-1.0
804;Canada;12421906.0;-1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0
805;Canada;12424064.0;-1.0;-1.0;-1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
806;Canada;12405720.0;0.0;1.0;0.0;0.0;0.0;0.0;-1.0;1.0;1.0;1.0;1.0;0.0;-1.0;1.0;1.0;0.0;1.0;0.0
807;Canada;12408572.0;-1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
808;Canada;12427272.0;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;1.0;0.0;1.0;-1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
809;Canada;12401350.0;1.0;-1.0;0.0;1.0;-1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0
810;Canada;12419307.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;-1.0;1.0;1.0;1.0
811;Canada;12423837.0;-1.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
812;Canada;12408644.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;-1.0;1.0;1.0;0.0;1.0;1.0
813;Canada;12421201.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
814;Canada;12418696.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;-1.0;-1.0;1.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0
815;Canada;12409260.0;-1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;-1.0;0.0;1.0;0.0;1.0;0.0
816;Canada;12428673.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;0.0;-1.0;0.0;1.0;0.0;1.0;0.0
817;Canada;12415102.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;-1.0;-1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
818;Canada;12429768.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
819;Canada;12410667.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;-1.0;1.0;1.0;0.0;1.0;0.0
820;Canada;12405049.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;1.0;0.0;1.0;0.0
821;Canada;12407573.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;-1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0
822;Canada;12405460.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;1.0;0.0;1.0;-1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
823;Canada;12411778.0;-1.0;-1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
824;Canada;12407254.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;-1.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0
825;Canada;12407896.0;0.0;-1.0;0.0;-1.0;0.0;1.0;-1.0;0.0;1.0;0.0;0.0;1.0;1.0;-1.0;0.0;0.0;1.0;1.0
826;Canada;12426285.0;-1.0;-1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
827;Canada;12429051.0;-1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;-1.0;0.0;-1.0;0.0;1.0;0.0;1.0;1.0
828;Canada;12424653.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;1.0;0.0;0.0;0.0;0.0
829;Canada;12406642.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;-1.0;-1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
830;Canada;12420029.0;1.0;-1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;-1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
831;Canada;12413535.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;-1.0;1.0;-1.0;1.0;0.0;0.0;1.0;1.0
832;Canada;12430024.0;-1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;-1.0;-1.0;-1.0
833;Canada;12430378.0;-1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
834;Canada;12418366.0;-1.0;-1.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
835;Canada;12408014.0;1.0;1.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
836;Canada;12429585.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0
837;Canada;12428243.0;0.0;-1.0;0.0;0.0;1.0;0.0;1.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0
838;Canada;12405141.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;1.0
839;Canada;12416615.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
840;Canada;12401060.0;0.0;-1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
841;Canada;12423739.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;-1.0;0.0;1.0;0.0;1.0;1.0
842;Canada;12400527.0;0.0;0.0;1.0;1.0;0.0;0.0;-1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
843;Canada;12409174.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;-1.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
844;Canada;12400755.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;-1.0;0.0;0.0;0.0;1.0;0.0
845;Canada;12417949.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0
846;Canada;12411050.0;-1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
847;Canada;12405016.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
848;Canada;12402429.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
849;Canada;12425969.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0
850;Canada;12420594.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;-1.0;1.0;0.0;0.0;0.0;1.0
851;Canada;12426334.0;-1.0;-1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
852;Canada;12408546.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;-1.0;-1.0;-1.0;1.0;0.0;0.0;1.0;1.0;0.0;-1.0;-1.0
853;Canada;12424195.0;-1.0;0.0;0.0;1.0;-1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0
854;Canada;12425633.0;-1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
855;Canada;12426009.0;1.0;0.0;0.0;1.0;-1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
856;Canada;12410981.0;-1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0
857;Canada;12426740.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;1.0;0.0;-1.0;-1.0
858;Canada;12414310.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0
859;Canada;12428291.0;0.0;-1.0;0.0;0.0;-1.0;0.0;0.0;1.0;1.0;-1.0;-1.0;1.0;0.0;0.0;1.0;0.0;0.0;-1.0
860;Canada;12428155.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0
861;Canada;12422268.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
862;Canada;12427011.0;-1.0;-1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;1.0;0.0;0.0;1.0;0.0
863;Canada;12408921.0;0.0;-1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
864;Canada;12418684.0;-1.0;0.0;0.0;0.0;-1.0;1.0;0.0;0.0;0.0;1.0;-1.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0
865;Canada;12407395.0;0.0;1.0;0.0;1.0;-1.0;1.0;0.0;1.0;1.0;1.0;-1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0
866;Canada;12423084.0;-1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
867;Canada;12413511.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
868;Canada;12415018.0;0.0;-1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
869;Canada;12426866.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0
870;Canada;12402527.0;-1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
871;Canada;12403136.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;1.0;0.0;1.0;-1.0;1.0;-1.0;1.0;1.0;0.0;0.0;0.0
872;Canada;12428123.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
873;Canada;12424591.0;-1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0
874;Canada;12415012.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;-1.0;1.0;-1.0;1.0;0.0;0.0;1.0;0.0
875;Canada;12423328.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
876;Canada;12411644.0;1.0;0.0;0.0;0.0;-1.0;1.0;0.0;0.0;0.0;1.0;-1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
877;Canada;12421335.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;-1.0;0.0;1.0;-1.0;1.0;1.0
878;Canada;12404905.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0
879;Canada;12409419.0;0.0;1.0;0.0;1.0;-1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0
880;Canada;12427970.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
881;Canada;12422003.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;-1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
882;Canada;12430197.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
883;Canada;12413027.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
884;Canada;12404349.0;-1.0;-1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
885;Canada;12424378.0;0.0;-1.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
886;Canada;12416030.0;-1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0
887;Canada;12421880.0;-1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
888;Canada;12418379.0;-1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;-1.0;1.0;1.0;1.0;1.0;0.0
889;Canada;12416387.0;1.0;0.0;1.0;0.0;-1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;-1.0;1.0;1.0;0.0;1.0;1.0
890;Canada;12407038.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
891;Canada;12415446.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;-1.0;1.0;-1.0;1.0;0.0;0.0;0.0;0.0
892;Canada;12425469.0;0.0;0.0;1.0;0.0;1.0;0.0;-1.0;1.0;0.0;-1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
893;Canada;12412729.0;-1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0
894;Canada;12423519.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0
895;Canada;12425269.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;-1.0;1.0;1.0;0.0;0.0;0.0
896;Canada;12406538.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0
897;Canada;12427056.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
898;Canada;12405239.0;-1.0;0.0;1.0;0.0;-1.0;0.0;1.0;0.0;0.0;1.0;-1.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0
899;Canada;12409576.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
900;Canada;12425290.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;0.0;-1.0;1.0;1.0;0.0;1.0;0.0
901;Canada;12404662.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
902;Canada;12407304.0;1.0;-1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
903;Canada;12403684.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0
904;Canada;12405845.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
905;Canada;12410901.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;-1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
906;Canada;12421842.0;1.0;-1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
907;Canada;12420473.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;-1.0;0.0;-1.0;1.0;0.0;0.0;0.0;0.0
908;Canada;12420480.0;-1.0;0.0;1.0;1.0;-1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
909;Canada;12409916.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;-1.0;0.0;1.0;1.0;1.0;1.0
910;Canada;12402762.0;-1.0;1.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;1.0;-1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
911;Canada;12406159.0;1.0;-1.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;1.0;-1.0;0.0;-1.0;1.0;1.0;0.0;1.0;0.0
912;Canada;12413812.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
913;Canada;12423137.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0
914;Canada;12416691.0;-1.0;-1.0;1.0;0.0;0.0;0.0;0.0;1.0;-1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0
915;Canada;12404049.0;0.0;-1.0;-1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
916;Canada;12426011.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0
917;Canada;12413730.0;-1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0
918;Canada;12415284.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0
919;Canada;12423836.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;1.0;-1.0;1.0;0.0;0.0;0.0;0.0
920;Canada;12415079.0;-1.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;-1.0;0.0;1.0;0.0;1.0;1.0
921;Canada;12415966.0;-1.0;-1.0;1.0;0.0;-1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
922;Canada;12422354.0;-1.0;-1.0;1.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
923;Canada;12419058.0;-1.0;-1.0;0.0;0.0;-1.0;1.0;0.0;0.0;0.0;1.0;-1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0
924;Canada;12409699.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
925;Canada;12409683.0;0.0;1.0;0.0;1.0;-1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0
926;Canada;12412396.0;-1.0;-1.0;0.0;1.0;-1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;-1.0;1.0;0.0
927;Canada;12420640.0;0.0;-1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
928;Canada;12410378.0;0.0;-1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0
929;Canada;12426700.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
930;Canada;12410598.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;0.0;1.0;0.0;1.0;-1.0
931;Canada;12422081.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
932;Canada;12406552.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
933;Canada;12418915.0;-1.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
934;Canada;12426631.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
935;Canada;12406029.0;-1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
936;Canada;12427347.0;-1.0;-1.0;0.0;0.0;-1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
937;Canada;12423140.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;-1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0
938;Canada;12400481.0;-1.0;-1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;-1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0
939;Canada;12405162.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
940;Canada;12430413.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
941;Canada;12408422.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.0;1.0;0.0
942;Canada;12428047.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;-1.0
